2020-11-20,   《HKEx》- 00345 VITASOY INT''L - MONTHLY RETURN FOR THE MONTH ENDED 31/12/2020 
2020-11-20,   《HKEx》- 00345 VITASOY INT''L - INTERIM REPORT 2020/2021 
2020-11-19,   《HKEx》- 00345 VITASOY INT''L - MONTHLY RETURN FOR THE MONTH ENDED 30/11/2020 
2020-11-19, <Research Report>HSBC Global Research Hikes VITASOY INT'L (00345.HK) TP to $28; Rated Hold 
2020-10-07, *HSBC Global Research Hikes VITASOY INT'L (00345.HK) TP to $28; Rated Hold 
2020-10-07, VITASOY INT'L (00345.HK): Ameliorated Pandemic Favors Biz; Sees Higher CN Online Retail Exposures 
