2021-01-06," <Research Report>JPM Latest Ratings, TPs on New Energy Stocks (Table) "
2021-01-06," <Research Report>JPM Hikes New Energy Names' TPs; Top-picks XINYI SOLAR, Daqo New Energy, CHINA LONGYUAN "
