2020-03-24,-1
2020-03-25,0
2020-03-26,0
2020-03-27,-1
2020-03-31,-1
2020-04-01,0
2020-04-02,1
2020-04-03,0
2020-04-07,1
2020-04-08,0
2020-04-09,0
2020-04-14,1
2020-04-15,-1
2020-04-16,0
2020-04-17,-1
2020-04-20,0
2020-04-21,0
2020-04-22,1
2020-04-23,0
2020-04-24,-1
2020-04-27,0
2020-04-28,0
2020-04-29,0
2020-05-04,0
2020-05-05,1
2020-05-06,1
2020-05-07,0
2020-05-08,1
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,-1
2020-05-25,0
2020-05-26,0
2020-05-27,-1
2020-05-28,0
2020-05-29,0
2020-06-01,1
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,1
2020-06-15,-1
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-22,0
2020-06-23,0
2020-06-24,-1
2020-06-26,0
2020-07-09,0
2020-07-10,0
2020-07-13,1
2020-07-14,-1
2020-07-15,-1
2020-07-16,-1
2020-07-17,0
2020-07-20,1
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,-1
2020-07-27,0
2020-07-28,0
2020-07-29,1
2020-07-30,-1
2020-07-31,0
2020-08-03,0
2020-08-04,0
2020-08-05,1
2020-08-06,0
2020-08-07,-1
2020-08-10,0
2020-08-11,-1
2020-08-12,0
2020-08-13,0
2020-08-14,1
2020-08-17,1
2020-08-18,0
2020-08-19,-1
2020-08-20,0
2020-08-21,0
2020-08-24,0
2020-08-25,0
2020-08-26,-1
2020-08-27,0
2020-08-28,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,1
2020-09-08,0
2020-09-09,-1
2020-09-10,-1
2020-09-11,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,1
2020-09-29,0
2020-09-30,-1
2020-10-09,0
2020-10-16,0
2020-10-23,-1
2020-10-30,0
2020-11-06,0
2020-11-13,0
2020-11-20,0
2020-11-27,0
2020-12-04,0
2020-12-11,0
2020-12-18,0
2021-01-08,1
2021-01-12,0
