Dec-21-20,09:11AM,Perceptron Completes Merger with Atlas Copco
Dec-11-20,08:49PM,Is PRCP A Good Stock To Buy Now?
Dec-08-20,04:30PM,Perceptron Shareholders Approve Merger Agreement with Atlas Copco
Nov-16-20,04:30PM,Perceptron Announces Fiscal First Quarter 2021 Results
Nov-14-20,01:00AM,"ALERT: Halper Sadeh LLP Investigates the Following Mergers; Shareholders are Encouraged to Contact the Firm  MOBL, BSTC, PRCP, WPX"
Nov-13-20,07:02PM,"WeissLaw LLP Reminds PRCP, DMYD, XLNX, and RESI Shareholders About Its Ongoing Investigations"
Nov-13-20,08:01AM,"Lifshitz Law Firm, P.C. Announces Investigation of Navistar International Corporation, Perceptron, Inc., Standard AVB Financial Corp., and Virtusa Corporation"
Nov-12-20,05:25PM,STOCKHOLDER ALERT: Monteverde & Associates Continues to Investigate the Following Merger
Nov-12-20,01:40PM,"INVESTIGATION ALERT: Halper Sadeh LLP Reminds Shareholders About Its Ongoing Merger Investigations; Investors are Encouraged to Contact the Firm - GLIBA, VRTU, PRCP, WPX, EIDX"
Nov-09-20,05:30PM,SHAREHOLDER ALERT: Monteverde & Associates Continues to Investigate the Following Merger
Nov-07-20,02:40PM,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates the Following Mergers; Investors are Encouraged to Contact the Firm  IPHI, PRCP, STND, EV"
Nov-06-20,10:16PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds PRCP, SFBK, CBLI, and PE Shareholders About Its Ongoing Investigations"
Nov-06-20,09:52AM,"ALERT: Halper Sadeh LLP Investigates the Following Mergers; Investors are Encouraged to Contact the Firm  PRCP, STND, EV"
Nov-06-20,09:18AM,STOCKHOLDER ALERT: Monteverde & Associates Continues to Investigate the Following Merger
Nov-05-20,02:22PM,"Moore Kuehn Encourages TNAV, PRCP, ALSK, and BSTC Investors to Contact Law Firm"
Nov-04-20,07:11PM,"Lifshitz Law Firm, P.C. Announces Investigation of AMAG Pharmaceuticals, Inc., Contango Oil & Gas Company, Eaton Vance Corp., MobileIron, Inc., Seacoast Commerce Banc Holdings, Perceptron, Inc., Standard AVB Financial Corp., Virginia National Bankshares Corporation and Virtusa Corporation"
Nov-04-20,11:00AM,"SHAREHOLDER ALERT: Halper Sadeh LLP Reminds Shareholders About Its Ongoing Investigations - GLIBA, CBMG, VRTU, PRCP"
Nov-03-20,12:23PM,"Moore Kuehn Encourages BSTC, DNKN, EIGI, and PRCP Investors to Contact Law Firm"
Nov-02-20,05:40PM,STOCKHOLDER ALERT: Monteverde & Associates Continues to Investigate the Following Merger
Nov-02-20,06:00AM,"SHAREHOLDER ALERT: Barr Law Group Investigating CCX, PNM, PRCP, SAH; Shareholders are Encouraged to Contact the Firm"
Oct-31-20,07:15PM,"ALERT: Halper Sadeh LLP Reminds Shareholders About Its Ongoing Merger Investigations; Investors are Encouraged to Contact the Firm - MR, MYOK, CBLI, SBPH, PTI, PRCP"
Oct-30-20,03:30PM,"Lifshitz Law Firm, P.C. Announces Investigation of Perceptron, Inc., Standard AVB Financial Corp., Virtusa Corporation and Xilinx, Inc."
Oct-29-20,07:40PM,"SHAREHOLDER ALERT: WeissLaw LLP Reminds PRCP, CBLI, AMAG, and MR Shareholders About Its Ongoing Investigations"
Oct-29-20,10:35AM,"ALERT: Halper Sadeh LLP Reminds Shareholders About Its Ongoing Investigations - CIT, MYOK, CBMG, PRCP"
Oct-27-20,05:19PM,"SHAREHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of Perceptron, Inc. - PRCP"
Oct-21-20,08:30AM,"ALERT: Halper Sadeh LLP is Investigating the Following Companies; Investors are Encouraged to Contact the Firm - MOBL, PRCP, STND, MYOK"
