Aug-03-15,05:30PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Jul-31-15,04:30PM,BlackRock Municipal 2020 Term Trust Announces Partial Redemption of Auction Rate Preferred Shares
Jul-01-15,05:30PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Jun-22-15,01:01AM,"Twitter, IBM, Radian: Doug Kass' Views"
Jun-01-15,06:00PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Jun-01-15,06:00PM,BlackRock Municipal 2020 Term Trust Announces Partial Redemption of Auction Rate Preferred Shares
May-01-15,06:00PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Mar-19-15,03:00AM,Document for BlackRock Municipal 2020 Term Trust
Jan-02-15,04:30PM,Early Declaration of Regular Distributions and Declaration of Special Distribution Announced for BlackRock Municipal 2020 Term Trust
Jan-02-15,04:30PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Dec-01-14,06:00PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Nov-03-14,06:00PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Oct-17-14,04:30PM,Certain BlackRock Closed-End Funds Announce Redemption of Auction Rate Preferred Shares
Oct-01-14,04:30PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Sep-02-14,07:19PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Aug-01-14,05:03PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Jul-01-14,04:30PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Jun-02-14,06:17PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
May-16-14,04:30PM,Certain BlackRock Closed-End Funds Announce Redemption of Auction Rate Preferred Shares
May-01-14,04:59PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Feb-07-14,05:30PM,Certain BlackRock Closed-End Funds Announce Partial Redemption of Auction Rate Preferred Shares
Jan-02-14,05:30PM,Early Declaration of Regular Distributions and Special Distribution Announced for BlackRock Municipal 2020 Term Trust
Jan-02-14,05:01PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Dec-27-13,04:30PM,Certain BlackRock Closed-End Funds Announce Partial Redemption of Auction Rate Preferred Shares
Dec-11-13,04:30PM,Certain BlackRock Closed-End Funds Announce Partial Redemption of Auction Rate Preferred Shares
Dec-02-13,05:02PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Nov-07-13,04:30PM,Certain BlackRock Closed-End Term Trusts Announce Partial Redemption of Auction Rate Preferred Shares
Nov-07-13,04:30PM,BlackRock Closed-End Term Trusts Review of Liquidity for Outstanding Auction Rate Preferred Shares
Nov-01-13,05:20PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Oct-01-13,05:52PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
Sep-16-13,04:30PM,Certain BlackRock Closed-End Funds Announce Partial Redemption of Auction Rate Preferred Shares
Sep-03-13,05:13PM,Distribution Dates and Amounts Announced for Certain BlackRock Closed-End Funds
